Direction,Elevator,Floor,Layout,Region,Renovation,Size,age,Price
9,2,3,16,15,2,172.0,23,820.0
9,2,15,9,15,2,91.0,8,325.0
7,2,6,3,15,3,82.0,12,320.0
3,2,2,25,15,3,274.0,18,1650.0
9,0,6,33,15,2,195.0,23,550.0
9,2,17,16,15,3,119.0,8,500.0
9,0,6,16,15,0,89.0,28,355.0
7,1,15,9,15,3,85.0,7,355.0
9,1,15,16,15,3,121.0,9,505.0
7,1,22,2,15,3,69.0,13,300.0
9,1,14,9,15,0,91.0,10,335.0
9,2,6,9,15,3,73.0,21,341.0
9,1,20,16,15,0,120.0,13,540.0
2,1,21,16,15,3,158.0,19,456.0
9,0,4,9,15,2,88.0,26,355.0
3,1,9,9,15,0,99.0,11,330.0
9,1,11,16,15,2,119.0,15,571.0
7,2,5,17,15,3,179.0,16,880.0
7,1,15,9,15,3,105.0,13,370.0
9,0,5,17,15,2,161.0,23,695.0
9,2,16,16,15,0,119.0,8,515.0
9,2,6,10,15,3,105.0,12,400.0
9,0,6,17,15,3,111.0,27,425.0
9,1,11,16,15,3,92.0,10,348.0
0,1,11,2,15,0,59.0,15,280.0
12,1,17,2,15,2,60.0,14,265.0
9,2,14,9,15,3,113.0,8,788.0
9,1,13,17,15,1,119.0,5,585.0
9,2,5,9,15,2,90.0,15,310.0
9,0,6,10,15,2,91.0,22,304.0
9,1,13,9,15,1,83.0,5,430.0
9,1,6,17,15,2,141.0,9,578.0
3,2,6,9,15,2,89.0,17,330.0
9,2,15,17,15,3,121.0,9,520.0
9,2,5,16,15,2,95.0,36,450.0
3,0,6,9,15,2,89.0,20,320.0
9,0,6,9,15,2,70.0,19,263.0
9,2,11,9,15,0,101.0,9,268.0
9,2,6,9,15,2,60.0,34,300.0
9,1,15,10,15,3,85.0,8,420.0
9,2,6,9,15,2,84.0,25,290.0
9,0,6,9,15,2,69.0,21,265.0
9,0,6,9,15,2,65.0,32,255.0
7,2,6,9,15,2,68.0,12,328.0
9,2,15,9,15,2,97.0,11,530.0
9,1,6,17,15,2,133.0,13,505.0
9,0,6,2,15,3,63.0,25,290.0
9,2,6,10,15,3,89.0,26,420.0
9,0,6,2,15,2,61.0,24,255.0
9,0,6,16,15,2,106.0,20,380.0
9,0,6,17,15,0,140.0,20,450.0
9,0,6,17,15,2,127.0,23,388.0
9,0,6,16,15,2,91.0,10,285.0
9,2,11,10,15,3,102.0,9,315.0
9,1,8,17,15,1,116.0,9,464.0
7,1,18,1,15,2,46.0,15,260.0
9,1,16,17,15,3,134.0,12,578.0
9,1,11,9,15,2,88.0,14,416.0
9,0,6,9,15,0,72.0,27,320.0
9,1,14,25,15,3,189.0,8,1160.0
7,2,16,9,15,3,86.0,12,400.0
3,2,5,9,15,3,58.0,41,310.0
9,1,13,10,15,0,118.0,17,510.0
9,2,6,10,15,2,81.0,18,280.0
9,2,10,16,15,2,156.0,16,650.0
9,1,11,16,15,2,119.0,15,571.0
3,1,9,9,15,0,99.0,11,330.0
9,1,20,17,15,3,155.0,12,650.0
9,2,11,17,15,2,100.0,9,330.0
9,1,16,16,15,2,89.0,12,360.0
9,0,6,9,15,2,82.0,18,290.0
9,1,12,25,15,2,186.0,18,688.0
9,1,13,9,15,3,118.0,17,510.0
9,1,6,17,15,2,147.0,12,550.0
9,0,6,9,15,3,75.0,22,318.0
13,2,6,9,15,0,58.0,30,240.0
9,0,6,9,15,3,90.0,20,350.0
9,0,6,2,15,0,68.0,27,285.0
9,2,6,9,15,2,77.0,27,280.0
9,2,7,41,15,3,246.0,26,870.0
9,0,6,16,15,0,89.0,18,370.0
9,1,14,25,15,2,247.0,20,870.0
9,2,6,9,15,3,70.0,30,259.0
9,0,5,26,15,2,212.0,25,780.0
9,2,6,9,15,0,91.0,23,330.0
9,0,6,2,15,2,36.0,22,175.0
9,2,11,16,15,2,110.0,10,285.0
9,2,14,17,15,3,144.0,8,1036.0
9,0,4,9,15,2,69.0,26,260.0
9,0,6,9,15,2,69.0,23,269.0
9,1,15,17,15,3,118.0,7,470.0
9,2,5,17,15,2,121.0,19,410.0
9,2,4,10,15,2,97.0,17,378.0
9,0,6,9,15,2,100.0,19,372.0
9,0,6,10,15,3,88.0,23,315.0
9,2,6,9,15,2,82.0,16,298.0
9,2,6,9,15,2,81.0,13,270.0
9,0,6,17,15,3,111.0,22,450.0
9,2,6,16,15,3,106.0,18,350.0
9,2,6,17,15,2,132.0,17,370.0
7,2,5,9,15,3,97.0,16,430.0
9,0,6,17,15,2,117.0,25,520.0
0,1,12,16,15,3,140.0,17,610.0
9,2,6,9,15,2,88.0,17,405.0
9,1,17,17,15,3,92.0,7,400.0
3,2,6,9,15,2,72.0,24,270.0
9,0,6,16,15,3,121.0,21,410.0
9,0,6,9,15,3,92.0,14,390.0
9,1,11,16,15,3,108.0,10,385.0
9,2,6,9,15,3,60.0,27,265.0
7,2,18,9,15,2,93.0,12,415.0
7,2,20,9,15,3,99.0,15,425.0
9,0,6,16,15,2,101.0,16,390.0
9,1,19,17,15,3,135.0,15,590.0
2,1,11,9,15,3,75.0,14,400.0
9,0,6,10,15,2,90.0,21,390.0
9,2,11,25,15,0,182.0,12,860.0
2,2,10,17,15,3,208.0,18,1150.0
13,0,6,2,15,2,66.0,17,240.0
9,1,9,17,15,3,134.0,13,630.0
9,0,6,10,15,3,113.0,16,475.0
9,1,13,9,15,3,118.0,17,510.0
9,2,6,10,15,3,89.0,17,450.0
9,2,6,9,15,0,81.0,18,310.0
9,0,6,9,15,2,73.0,23,275.0
9,2,11,24,15,3,163.0,12,605.0
3,0,6,17,15,2,119.0,22,425.0
9,0,6,16,15,2,92.0,20,368.0
9,1,12,17,15,2,137.0,18,550.0
9,0,3,25,15,2,209.0,22,887.0
9,2,5,17,15,2,241.0,16,1700.0
9,0,6,9,15,3,98.0,21,430.0
9,0,6,10,15,2,110.0,22,535.0
9,0,6,16,15,2,89.0,25,360.0
9,1,12,16,15,2,138.0,15,570.0
9,1,11,24,15,3,159.0,10,680.0
9,2,11,25,15,3,136.0,10,615.0
9,1,18,16,15,0,131.0,13,630.0
9,1,6,25,15,3,149.0,9,750.0
9,1,4,17,15,2,147.0,18,470.0
7,1,15,9,15,3,105.0,13,370.0
9,2,6,10,15,0,107.0,13,408.0
9,0,6,2,15,3,70.0,23,282.0
9,1,7,25,15,1,190.0,14,950.0
9,0,6,2,15,2,69.0,22,273.0
9,2,6,16,15,2,121.0,21,450.0
9,0,5,17,15,2,172.0,23,820.0
9,2,6,9,15,2,72.0,23,310.0
9,0,6,9,15,3,94.0,16,360.0
2,0,6,9,15,3,63.0,32,257.0
9,2,10,10,15,3,93.0,12,408.0
9,0,6,17,15,0,119.0,14,436.0
9,2,6,16,15,2,98.0,20,400.0
3,0,6,9,15,2,81.0,22,305.0
9,1,18,17,15,3,143.0,17,525.0
9,1,19,9,15,3,63.0,12,280.0
9,2,6,16,15,3,125.0,14,325.0
3,0,6,9,15,2,81.0,28,280.0
9,0,6,2,15,2,59.0,27,238.0
9,1,17,17,15,2,132.0,16,565.0
7,2,6,10,15,3,91.0,12,415.0
3,1,18,10,15,3,90.0,13,382.0
9,0,6,9,15,0,64.0,30,255.0
9,2,11,16,15,3,114.0,10,520.0
2,2,18,9,15,3,93.0,18,339.0
9,1,6,17,15,3,161.0,13,600.0
9,1,11,16,15,3,146.0,22,560.0
9,0,6,16,15,0,115.0,17,510.0
9,2,6,9,15,3,70.0,18,300.0
9,1,16,16,15,2,111.0,16,510.0
9,2,6,9,15,2,80.0,15,360.0
9,0,6,9,15,2,93.0,26,343.0
9,0,6,10,15,2,89.0,17,305.0
9,2,6,16,15,3,89.0,25,313.0
9,0,6,17,15,3,127.0,23,436.0
9,2,4,9,15,3,102.0,17,396.0
9,0,6,9,15,2,71.0,26,305.0
9,0,6,17,15,3,127.0,17,405.0
9,0,3,16,15,2,116.0,24,560.0
2,1,18,9,15,3,80.0,10,360.0
9,0,6,16,15,2,105.0,23,420.0
9,2,6,17,15,2,121.0,21,430.0
9,0,6,10,15,3,110.0,22,520.0
9,0,6,9,15,2,63.0,33,255.0
1,1,18,9,15,2,99.0,18,335.0
9,0,3,10,15,3,81.0,25,430.0
9,0,6,9,15,3,79.0,27,293.0
9,0,6,16,15,2,85.0,20,332.0
9,1,18,9,15,0,87.0,17,425.0
9,1,11,25,15,1,138.0,7,630.0
9,0,3,24,15,3,152.0,26,650.0
9,2,17,16,15,3,92.0,7,410.0
9,2,6,10,15,2,83.0,24,310.0
9,0,5,17,15,3,144.0,23,690.0
9,0,6,17,15,2,119.0,19,430.0
9,0,6,16,15,2,93.0,22,410.0
9,1,4,25,15,2,179.0,17,699.0
9,1,13,17,15,3,156.0,17,650.0
9,0,6,10,15,2,110.0,22,540.0
9,0,6,33,15,3,219.0,20,1100.0
9,1,6,17,15,3,145.0,9,675.0
9,2,6,10,15,1,134.0,12,500.0
1,1,20,2,15,3,64.0,11,280.0
9,2,6,9,15,3,65.0,31,267.0
9,0,6,9,15,2,75.0,25,298.0
9,1,16,9,15,2,78.0,19,289.0
3,0,6,10,15,3,62.0,33,245.0
9,0,3,17,15,2,216.0,22,935.0
9,2,3,33,15,3,685.0,14,5000.0
9,0,6,2,15,3,69.0,19,272.0
9,0,6,9,15,2,101.0,20,355.0
9,2,6,2,15,2,59.0,27,245.0
7,2,18,2,15,3,52.0,16,266.0
9,2,6,9,15,2,79.0,27,285.0
9,2,6,17,15,2,140.0,20,430.0
9,1,12,9,15,3,107.0,15,500.0
9,2,15,9,15,0,91.0,11,480.0
9,0,5,9,15,0,112.0,19,380.0
9,0,6,2,15,2,57.0,27,257.0
9,2,18,16,15,3,136.0,15,650.0
7,1,12,17,15,3,139.0,18,570.0
9,1,6,9,15,3,109.0,17,515.0
9,2,6,17,15,3,138.0,13,505.0
9,2,6,10,15,3,111.0,16,370.0
10,1,18,9,15,3,95.0,19,385.0
9,2,6,16,15,2,95.0,17,450.0
1,2,6,9,15,0,90.0,21,330.0
9,1,18,16,15,3,119.0,13,453.0
9,2,6,9,15,2,84.0,27,330.0
9,2,6,17,15,3,119.0,19,380.0
9,2,7,9,15,3,110.0,17,330.0
9,2,6,10,15,2,88.0,18,405.0
9,0,6,2,15,2,63.0,27,259.0
9,0,6,2,15,3,61.0,29,240.0
9,1,18,9,15,3,94.0,13,400.0
9,0,6,10,15,3,110.0,22,520.0
9,1,16,16,15,3,91.0,20,330.0
9,0,5,9,15,3,75.0,29,284.0
9,0,6,9,15,2,81.0,27,326.0
9,2,18,16,15,0,91.0,13,435.0
9,2,3,17,15,3,155.0,22,1300.0
9,1,12,9,15,3,107.0,15,500.0
9,2,6,9,15,2,59.0,22,228.0
9,2,6,9,15,2,79.0,28,300.0
9,0,6,9,15,3,100.0,19,373.0
9,0,6,10,15,2,57.0,20,245.0
9,2,6,16,15,3,92.0,18,340.0
12,2,6,2,15,3,51.0,16,223.0
10,2,15,9,15,2,78.0,7,359.0
9,1,7,17,15,0,139.0,15,685.0
9,1,9,17,15,3,140.0,8,540.0
9,0,3,25,15,3,267.0,25,1395.0
9,2,6,17,15,2,110.0,23,460.0
9,2,6,17,15,2,110.0,23,369.0
9,2,11,10,15,3,96.0,12,400.0
9,1,9,9,15,3,92.0,8,350.0
9,1,6,17,15,2,181.0,19,570.0
9,0,6,16,15,2,118.0,21,380.0
9,0,6,16,15,2,107.0,20,390.0
9,1,11,17,15,2,133.0,12,488.0
9,1,11,16,15,3,110.0,10,510.0
9,2,6,9,15,2,98.0,21,400.0
10,1,12,16,15,2,139.0,17,610.0
9,0,4,25,15,3,180.0,24,780.0
3,0,6,33,15,2,156.0,24,496.0
9,1,4,17,15,3,122.0,17,450.0
1,1,15,9,15,3,103.0,16,420.0
9,0,6,9,15,2,83.0,22,320.0
9,1,4,26,15,2,218.0,17,720.0
9,2,4,16,15,3,160.0,15,830.0
9,0,5,40,15,3,174.0,15,1200.0
9,0,6,2,15,2,60.0,29,245.0
9,2,6,9,15,2,65.0,25,276.0
9,2,15,17,15,3,131.0,8,513.0
9,2,8,16,15,3,147.0,11,620.0
7,2,11,9,15,3,74.0,14,405.0
9,2,3,17,15,3,269.0,11,1400.0
9,2,4,25,15,0,179.0,17,715.0
9,1,12,25,15,3,139.0,9,590.0
9,2,6,16,15,2,88.0,25,295.0
7,2,10,10,15,2,100.0,12,260.0
9,2,6,16,15,3,93.0,23,385.0
9,2,6,9,15,2,72.0,23,300.0
9,2,11,9,15,2,93.0,11,390.0
9,2,6,9,15,2,89.0,12,320.0
9,0,6,9,15,3,94.0,14,350.0
9,0,6,9,15,3,76.0,29,273.0
9,2,3,25,15,3,154.0,21,1300.0
7,2,20,9,15,2,99.0,15,430.0
9,1,18,16,15,3,123.0,12,520.0
9,1,13,9,15,2,118.0,17,500.0
9,0,5,9,15,3,75.0,29,284.0
9,2,6,2,15,3,66.0,25,272.0
9,2,5,10,15,2,85.0,19,290.0
9,0,6,10,15,3,85.0,18,315.0
9,2,6,10,15,3,121.0,11,440.0
9,1,18,10,15,3,114.0,17,500.0
7,0,6,9,15,2,63.0,17,256.0
9,2,6,9,15,2,81.0,20,320.0
7,1,6,3,15,3,82.0,12,305.0
3,0,6,9,15,2,89.0,17,372.0
7,1,15,10,15,3,93.0,14,440.0
9,0,6,2,15,2,60.0,28,263.0
9,2,6,9,15,2,66.0,26,272.0
9,2,6,9,15,2,89.0,17,428.0
9,2,15,17,15,3,126.0,8,525.0
9,0,6,9,15,2,74.0,14,310.0
9,0,3,25,15,2,153.0,26,635.0
9,2,9,25,15,3,145.0,15,700.0
9,0,3,25,15,3,209.0,22,887.0
9,0,6,9,15,2,95.0,17,344.0
9,1,6,16,15,3,148.0,12,528.0
9,0,6,9,15,3,83.0,22,305.0
9,1,6,10,15,3,105.0,11,385.0
9,2,4,9,15,3,89.0,22,366.0
9,0,6,9,15,2,60.0,27,245.0
9,0,6,9,15,3,58.0,30,240.0
7,2,5,9,15,3,61.0,30,255.0
9,2,6,9,15,2,71.0,27,310.0
9,0,6,17,15,1,152.0,19,498.0
9,0,6,10,15,2,90.0,21,390.0
9,0,6,9,15,2,71.0,27,310.0
9,2,9,17,15,3,116.0,9,465.0
9,2,5,9,15,2,67.0,25,285.0
9,2,5,16,15,2,76.0,29,275.0
9,2,16,9,15,2,78.0,19,278.0
2,2,20,16,15,3,104.0,13,470.0
9,2,6,9,15,3,79.0,27,325.0
9,2,6,9,15,2,77.0,27,285.0
9,2,8,10,15,3,117.0,15,585.0
9,2,17,16,15,2,110.0,11,368.0
9,2,15,17,15,3,121.0,13,575.0
9,2,6,9,15,2,65.0,29,259.0
9,2,6,9,15,3,74.0,14,300.0
9,0,6,9,15,0,67.0,24,262.0
9,2,8,16,15,3,132.0,15,599.0
9,2,6,17,15,3,137.0,12,450.0
7,2,14,9,15,0,86.0,9,349.0
9,2,6,2,15,2,55.0,31,230.0
9,2,6,10,15,2,95.0,23,345.0
2,1,11,10,15,3,75.0,14,383.0
9,0,3,25,15,3,196.0,23,950.0
9,2,6,2,15,3,63.0,18,251.0
9,2,6,16,15,2,91.0,12,320.0
9,2,6,25,15,2,130.0,14,515.0
2,2,18,10,15,2,89.0,18,325.0
12,2,20,2,15,3,64.0,11,268.0
2,2,18,9,15,3,80.0,11,380.0
9,2,6,2,15,3,59.0,27,260.0
7,2,18,9,15,3,101.0,18,370.0
9,2,5,10,15,2,85.0,19,290.0
12,1,27,13,2,3,72.0,7,360.0
1,1,14,21,2,3,116.0,9,400.0
4,1,22,21,2,3,96.0,9,340.0
7,1,19,6,2,0,51.0,9,140.0
0,1,36,13,2,3,67.0,7,334.0
11,1,36,21,2,3,123.0,7,440.0
13,1,22,38,2,3,222.0,8,1000.0
10,1,18,29,2,3,147.0,9,558.0
4,1,18,21,2,3,106.0,9,380.0
12,1,22,29,2,3,148.0,8,590.0
3,2,4,29,2,3,59.0,9,280.0
9,0,6,16,2,2,101.0,18,530.0
9,0,9,26,2,2,219.0,18,930.0
4,1,23,1,2,2,33.0,13,125.0
1,1,22,21,2,3,136.0,9,516.0
13,1,22,38,2,3,206.0,9,825.0
4,1,21,29,2,0,118.0,7,430.0
13,1,22,30,2,3,166.0,8,680.0
13,1,20,38,2,3,166.0,7,680.0
12,1,21,37,2,0,147.0,7,620.0
11,1,36,21,2,3,123.0,7,530.0
7,1,25,13,2,3,50.0,10,157.0
9,0,6,34,2,3,208.0,20,720.0
7,1,25,6,2,3,96.0,10,328.0
1,1,19,6,2,0,45.0,9,125.0
11,1,36,21,2,3,122.0,7,460.0
13,1,36,21,2,3,123.0,7,500.0
4,2,4,21,2,3,41.0,9,169.0
7,1,15,6,2,0,52.0,9,130.0
7,1,19,6,2,0,57.0,9,140.0
0,1,27,6,2,0,44.0,13,128.0
7,1,19,6,2,0,57.0,9,140.0
13,1,19,13,2,0,61.0,9,159.0
0,1,15,6,2,3,54.0,9,140.0
7,1,22,21,2,3,117.0,8,490.0
9,2,5,25,2,0,483.0,6,2900.0
9,1,18,16,2,0,89.0,8,540.0
2,1,22,37,2,3,170.0,7,680.0
9,0,4,17,2,3,193.0,18,1040.0
9,1,4,25,2,3,217.0,7,1800.0
9,1,22,44,2,3,271.0,6,950.0
9,1,22,38,2,3,211.0,6,803.0
4,2,21,29,2,0,94.0,7,368.0
7,1,25,13,2,2,79.0,10,235.0
9,1,12,17,2,2,149.0,19,717.0
9,0,6,25,2,1,198.0,20,690.0
0,1,9,1,2,2,43.0,15,295.0
13,1,21,2,2,0,53.0,13,185.0
4,1,19,13,2,0,48.0,9,128.0
9,2,18,17,2,3,121.0,6,800.0
1,1,36,13,2,3,64.0,7,300.0
9,2,6,17,2,2,139.0,22,620.0
7,0,6,9,2,1,87.0,20,380.0
2,1,22,30,2,3,183.0,9,700.0
7,1,25,5,2,2,50.0,10,160.0
2,1,25,20,2,2,79.0,10,245.0
9,2,3,0,2,3,855.0,20,3000.0
11,2,24,13,2,3,54.0,12,185.0
9,1,10,25,2,1,203.0,10,930.0
9,1,10,1,2,1,119.0,10,320.0
0,1,23,2,2,0,46.0,13,169.0
7,2,14,9,2,0,77.0,5,399.0
11,1,9,21,2,3,67.0,11,369.0
7,1,19,6,2,0,55.0,9,150.0
7,1,27,6,2,0,41.0,13,130.0
10,1,24,6,2,3,64.0,10,200.0
9,2,12,9,2,2,95.0,16,340.0
13,1,9,1,2,3,55.0,15,325.0
9,0,6,17,2,2,128.0,20,680.0
9,1,6,17,2,1,220.0,16,980.0
2,1,24,20,2,3,70.0,10,280.0
9,0,5,17,2,0,198.0,18,1150.0
9,0,5,17,2,3,161.0,16,600.0
4,1,21,1,2,2,32.0,13,120.0
12,1,19,6,2,3,48.0,9,128.0
11,1,27,6,2,0,44.0,13,108.0
4,2,24,6,2,3,36.0,11,150.0
7,1,24,6,2,3,35.0,10,150.0
4,1,24,6,2,3,35.0,10,140.0
7,2,25,20,2,3,79.0,10,245.0
9,0,3,17,2,3,177.0,20,980.0
9,2,18,17,2,3,89.0,8,530.0
1,2,24,20,2,3,67.0,12,300.0
9,2,18,17,2,3,121.0,7,790.0
7,1,12,2,2,2,69.0,17,300.0
7,1,12,2,2,2,69.0,12,300.0
12,2,22,29,2,0,154.0,9,580.0
4,1,27,6,2,2,41.0,13,130.0
7,1,27,6,2,2,36.0,13,120.0
11,1,24,6,2,2,64.0,10,205.0
7,1,24,6,2,3,35.0,12,142.0
4,1,22,21,2,3,103.0,9,370.0
0,2,24,13,2,3,55.0,12,200.0
1,2,24,20,2,3,70.0,10,305.0
11,1,24,6,2,3,36.0,11,140.0
4,2,24,13,2,3,55.0,12,205.0
4,2,24,13,2,3,55.0,12,235.0
13,1,24,20,2,3,67.0,12,295.0
0,1,15,6,2,3,55.0,9,140.0
9,0,6,25,2,2,159.0,21,580.0
11,1,21,1,2,2,42.0,9,210.0
4,1,12,29,2,0,58.0,11,322.0
9,2,10,25,2,2,162.0,17,840.0
11,2,4,21,2,3,52.0,9,260.0
3,2,5,9,2,2,99.0,17,460.0
9,0,5,10,2,2,109.0,16,370.0
7,0,6,2,2,3,56.0,18,232.0
9,1,9,16,2,3,134.0,12,560.0
4,1,22,21,2,3,119.0,8,450.0
0,1,24,20,2,3,63.0,12,265.0
4,2,24,13,2,3,51.0,12,200.0
1,1,15,13,2,0,59.0,9,138.0
7,2,24,13,2,3,55.0,12,210.0
7,2,18,16,2,3,97.0,7,620.0
9,2,18,17,2,3,121.0,7,800.0
7,2,14,9,2,2,77.0,5,433.0
2,1,15,16,2,2,142.0,21,560.0
9,1,18,16,2,3,123.0,8,750.0
7,1,25,9,2,3,107.0,18,620.0
9,0,6,9,2,3,100.0,18,340.0
9,0,6,17,2,2,98.0,22,440.0
9,2,18,16,2,0,88.0,8,520.0
9,1,7,9,2,3,86.0,18,550.0
7,1,25,16,2,3,94.0,7,570.0
9,1,18,16,2,3,97.0,7,630.0
7,2,8,2,2,2,47.0,21,325.0
11,1,19,13,2,2,37.0,9,175.0
4,2,4,13,2,3,40.0,8,170.0
11,1,24,6,2,3,36.0,12,130.0
4,2,4,20,2,3,39.0,9,179.0
12,1,19,6,2,2,48.0,9,126.0
13,1,24,20,2,3,67.0,10,295.0
13,2,24,44,2,3,250.0,12,1000.0
9,0,6,16,2,2,115.0,19,550.0
9,1,18,24,2,3,148.0,7,990.0
9,1,18,25,2,3,121.0,7,795.0
4,1,9,21,2,3,58.0,11,324.0
2,1,23,2,2,0,53.0,13,189.0
9,0,5,17,2,3,159.0,13,570.0
9,1,21,16,2,3,140.0,8,860.0
4,1,24,13,2,3,51.0,12,190.0
3,0,7,25,2,2,154.0,20,700.0
7,1,12,2,2,2,69.0,17,300.0
9,0,6,2,2,2,60.0,16,305.0
2,2,24,20,2,3,67.0,12,280.0
9,2,15,9,2,1,89.0,6,480.0
9,0,6,17,2,3,160.0,20,710.0
9,0,6,2,2,2,66.0,15,256.0
11,1,24,20,2,3,63.0,12,300.0
7,1,23,1,2,2,33.0,13,115.0
9,1,18,17,2,3,171.0,8,950.0
10,1,18,16,2,2,123.0,19,508.0
7,1,18,9,2,0,97.0,7,650.0
1,1,9,2,2,3,49.0,16,360.0
9,1,12,33,2,2,243.0,19,1000.0
11,1,27,6,2,2,44.0,13,128.0
0,1,21,1,2,0,42.0,13,130.0
11,2,24,6,2,3,44.0,12,165.0
3,1,8,16,2,3,101.0,21,520.0
11,1,18,1,2,2,34.0,19,236.0
11,0,6,2,2,2,50.0,26,290.0
12,1,27,20,2,3,68.0,13,186.0
4,1,9,1,2,3,43.0,15,280.0
2,1,22,30,2,3,166.0,9,595.0
0,1,5,25,2,3,309.0,16,1350.0
9,2,6,9,2,2,59.0,19,300.0
9,0,5,17,2,3,119.0,16,410.0
2,1,9,1,2,3,54.0,15,315.0
0,2,24,6,2,3,49.0,12,185.0
7,1,18,10,2,3,96.0,7,900.0
4,1,19,6,2,2,43.0,9,115.0
7,1,24,6,2,3,35.0,12,140.0
4,1,24,6,2,3,34.0,12,140.0
13,1,9,38,2,3,103.0,11,565.0
9,1,9,17,2,2,135.0,18,920.0
9,1,11,17,2,2,156.0,21,705.0
2,2,24,20,2,3,67.0,12,280.0
11,1,21,1,2,3,42.0,13,135.0
11,1,21,2,2,2,47.0,13,170.0
9,1,11,2,2,2,62.0,17,265.0
9,1,11,2,2,2,69.0,12,295.0
9,1,31,33,2,3,277.0,6,2200.0
0,1,12,2,2,2,75.0,16,270.0
9,0,6,9,2,3,74.0,18,282.0
9,0,4,17,2,3,197.0,18,1050.0
4,1,23,1,2,2,33.0,13,120.0
11,1,21,2,2,3,47.0,13,180.0
2,1,23,2,2,3,53.0,13,180.0
7,1,10,2,2,2,70.0,17,290.0
9,1,17,16,2,3,146.0,11,1060.0
0,1,21,2,2,0,47.0,13,165.0
9,0,9,17,2,2,160.0,18,900.0
10,1,15,9,2,3,84.0,8,395.0
9,1,11,10,2,3,93.0,10,543.0
9,1,19,25,2,3,230.0,8,1280.0
9,1,11,9,2,3,119.0,16,620.0
7,1,15,10,2,2,84.0,8,385.0
4,2,24,13,2,3,55.0,12,220.0
4,1,15,6,2,0,32.0,9,90.0
3,0,6,16,2,2,113.0,26,510.0
3,0,7,9,2,0,102.0,20,500.0
3,1,9,21,2,3,67.0,11,368.0
4,1,24,6,2,3,34.0,10,135.0
9,0,6,9,2,2,95.0,20,310.0
9,0,6,24,2,2,125.0,25,540.0
9,0,5,10,2,3,109.0,16,395.0
9,0,6,17,2,3,145.0,15,620.0
9,0,6,2,2,3,69.0,18,272.0
0,1,12,2,2,3,75.0,16,285.0
9,1,12,2,2,2,61.0,12,288.0
9,1,18,16,2,3,89.0,8,530.0
9,1,11,34,2,3,273.0,21,1200.0
9,0,6,40,2,0,256.0,22,1000.0
9,0,6,17,2,3,128.0,22,590.0
12,1,24,20,2,3,70.0,12,300.0
9,0,6,2,2,3,58.0,18,305.0
9,0,5,9,2,3,109.0,16,375.0
9,2,10,40,2,2,145.0,17,1100.0
9,0,7,17,2,2,103.0,22,470.0
0,1,23,1,2,3,42.0,13,130.0
9,0,5,17,2,2,293.0,17,1100.0
3,0,5,17,2,2,134.0,17,610.0
9,0,5,10,2,3,92.0,17,600.0
1,1,24,9,2,0,87.0,13,360.0
3,2,6,9,2,0,76.0,25,390.0
9,1,9,16,2,3,162.0,17,970.0
9,0,5,9,2,0,58.0,21,275.0
9,0,7,10,2,1,83.0,21,420.0
7,2,6,2,2,2,56.0,15,220.0
9,1,4,25,2,3,218.0,7,1750.0
7,1,24,2,2,0,56.0,13,220.0
9,1,9,10,2,3,93.0,15,565.0
9,0,6,17,2,0,132.0,25,550.0
3,0,6,9,2,2,77.0,25,430.0
9,1,21,17,2,3,144.0,8,850.0
7,2,11,2,2,2,69.0,17,285.0
9,1,5,25,2,3,276.0,16,1350.0
9,0,6,17,2,3,155.0,15,560.0
9,0,6,9,2,3,99.0,18,342.0
9,2,5,10,2,3,108.0,16,368.0
2,1,24,2,2,3,59.0,13,230.0
9,2,6,16,2,2,117.0,17,560.0
9,0,5,16,2,2,126.0,16,480.0
9,1,18,16,2,3,146.0,18,750.0
9,2,9,16,2,2,144.0,16,490.0
9,1,10,17,2,3,167.0,17,830.0
0,2,23,1,2,2,42.0,13,135.0
9,1,21,17,2,1,143.0,8,835.0
0,1,21,2,2,2,47.0,13,170.0
9,1,31,25,2,3,277.0,6,2100.0
9,2,17,16,2,3,191.0,8,1160.0
9,1,5,17,2,3,149.0,13,680.0
9,1,12,17,2,1,129.0,8,750.0
13,1,23,2,2,3,46.0,13,175.0
9,1,11,16,2,3,136.0,18,732.0
9,1,18,9,2,3,100.0,22,525.0
9,0,7,10,2,3,97.0,20,540.0
9,0,6,9,2,2,91.0,18,312.0
9,2,8,16,2,3,121.0,21,680.0
9,0,5,9,2,3,108.0,17,760.0
9,0,4,17,2,3,171.0,18,1250.0
12,2,9,21,2,3,57.0,11,310.0
4,1,21,1,2,0,32.0,13,110.0
9,0,4,17,2,3,185.0,18,1250.0
7,1,11,16,2,3,69.0,12,400.0
9,0,6,17,2,3,124.0,19,550.0
9,0,5,9,2,3,109.0,16,375.0
9,0,5,17,2,3,151.0,20,820.0
9,1,9,10,2,2,86.0,18,538.0
9,1,12,17,2,3,129.0,8,780.0
9,0,6,17,2,3,144.0,20,710.0
9,1,18,16,2,3,89.0,8,550.0
9,0,6,9,2,3,104.0,17,608.0
11,2,24,13,2,3,49.0,12,188.0
9,1,16,17,2,3,167.0,16,870.0
9,0,6,9,2,3,78.0,20,255.0
1,2,7,9,2,0,112.0,20,530.0
9,2,11,16,2,3,119.0,16,610.0
1,1,24,9,2,3,87.0,13,365.0
7,2,11,2,2,3,60.0,12,300.0
13,2,11,2,2,2,61.0,17,255.0
9,2,4,25,2,3,232.0,6,1680.0
